,true_model_idx,pmp1,pmp2,pmp3
458,2,0.5401956804019077,0.4596196507749894,0.00018466882310306599
459,2,0.8225820709188119,0.17741792560779449,3.47339375403243e-09
460,2,0.14380693159795901,0.3699305306385242,0.4862625377635167
461,2,0.5121881876371523,0.4873695069135074,0.00044230544934035365
462,2,0.43962361444010223,0.5563333978412726,0.004042987718625227
463,2,0.4508117470623825,0.546295457609571,0.002892795328046536
464,2,0.3169938504443193,0.6000079162791802,0.08299823327650045
465,2,0.5681933689174267,0.43173047770115935,7.615338141379002e-05
466,2,0.0519644967015819,0.15998111404044235,0.7880543892579758
467,2,0.05927612160055496,0.17891287720335985,0.7618110011960851
468,2,0.70775136283449,0.29224801879292,6.183725900612016e-07
469,2,0.4508117470623825,0.546295457609571,0.002892795328046536
470,2,0.07620605740862291,0.22105467647812874,0.7027392661132484
471,2,0.3169938504443193,0.6000079162791802,0.08299823327650045
472,2,0.3332493784703556,0.6050594465101035,0.06169117501954108
473,2,0.3332493784703556,0.6050594465101035,0.06169117501954108
474,2,0.3552450061869639,0.6057572625325527,0.03899773128048335
475,2,0.2579116201103041,0.5525380987038815,0.1895502811858144
476,2,0.06735316297975752,0.19929783384457636,0.7333490031756662
477,2,0.01907163215700449,0.06737190898541194,0.9135564588575835
